,title,location,summary_review,review_score,movie_score,genre
33539,Star Wars: Episode IV - A New Hope,"Cuneo, Italy",sci - fi or fantasy movie ,10.0,8.7,Action
33540,Star Wars: Episode IV - A New Hope,USA,revolutionary ,10.0,8.7,Action
33541,Star Wars: Episode IV - A New Hope,"charlotte, nc",it ' not just the movie it ' the entire experience everything ,10.0,8.7,Action
33542,Star Wars: Episode IV - A New Hope,"oldenburg, germany",that ' what they invent the movie for ,10.0,8.7,Action
33543,Star Wars: Episode IV - A New Hope,Canada,the mysterious greatness of star war ,8.7,8.7,Action
33544,Star Wars: Episode IV - A New Hope,Sweden,it ' easy to say it ' more difficult to explane : the best movie ever make ,8.7,8.7,Action
33545,Star Wars: Episode IV - A New Hope,Floyd Montana,the film that almost be not ,8.7,8.7,Action
33546,Star Wars: Episode IV - A New Hope,"Akranes, Iceland",superb ,10.0,8.7,Action
33547,Star Wars: Episode IV - A New Hope,Hollandia,o.k the root ,10.0,8.7,Action
33548,Star Wars: Episode IV - A New Hope,"Des Moines, Iowa",easily one of the great movie ever make ,10.0,8.7,Action
33549,Star Wars: Episode IV - A New Hope,"Tynset, Norway",""" the force be strong with this one "" ",10.0,8.7,Action
33550,Star Wars: Episode IV - A New Hope,"Bischofsheim, Germany",this one change filmmaking forever ,10.0,8.7,Action
33551,Star Wars: Episode IV - A New Hope,"Schaumburg, IL",what sort of bad thing can you say about a movie like this ,10.0,8.7,Action
33552,Star Wars: Episode IV - A New Hope,"Honolulu, Hawaii","the michael jordan,elvi presley of movie ",10.0,8.7,Action
33553,Star Wars: Episode IV - A New Hope,Québec,the best of the bests(except for the empire strike back ) ,10.0,8.7,Action
33554,Star Wars: Episode IV - A New Hope,"Christchurch, New Zealand",it ' beyond word ... ,10.0,8.7,Action
33555,Star Wars: Episode IV - A New Hope,"Rotherham, England",i have only one thing to say - `brilliant!!!!!!!!!!!` ,10.0,8.7,Action
33556,Star Wars: Episode IV - A New Hope,Presently watching Star Wars,the best movie ever make period ,10.0,8.7,Action
33557,Star Wars: Episode IV - A New Hope,"thetford, norfolk, england",this film be what cinema be all about .... ,10.0,8.7,Action
33558,Star Wars: Episode IV - A New Hope,"northridge, california",a truly wonderful film ,10.0,8.7,Action
33559,Star Wars: Episode IV - A New Hope,Edmonton Canada,the greatest movie ever make ,10.0,8.7,Action
33560,Star Wars: Episode IV - A New Hope,England,an excellent movie ,8.7,8.7,Action
33561,Star Wars: Episode IV - A New Hope,"california, usa",a movie that continue to change life ,10.0,8.7,Action
33562,Star Wars: Episode IV - A New Hope,"New York City, United States of America",best movie ever make ,8.7,8.7,Action
33563,Star Wars: Episode IV - A New Hope,"Brooklyn, New York",""" the best sci - fi film of the 70' ... & of the 20th century "" ",10.0,8.7,Action
33564,Star Wars: Episode IV - A New Hope,New York,a cinematic reaffirmation of life 's goodness ,10.0,8.7,Action
33565,Star Wars: Episode IV - A New Hope,Australia,excellent movie ,10.0,8.7,Action
33566,Star Wars: Episode IV - A New Hope,"devon, England",the worst film of the 20th century ,8.7,8.7,Action
33567,Star Wars: Episode IV - A New Hope,"San Jose, Ca",resurrect hollywood ,10.0,8.7,Action
33568,Star Wars: Episode IV - A New Hope,"Valleyfield, Quebec",a classic movie that will stay in our mind forever ,8.7,8.7,Action
33569,Star Wars: Episode IV - A New Hope,Naples Florida,a movie that change film making ... ,10.0,8.7,Action
33570,Star Wars: Episode IV - A New Hope,UNKNOWN,the movie that change my life ,10.0,8.7,Action
33571,Star Wars: Episode IV - A New Hope,"Savonlinna, Finland",the pure manifestation of imagination on film ,9.0,8.7,Action
33572,Star Wars: Episode IV - A New Hope,"London, England",forget cgi i would take model on string any day ,10.0,8.7,Action
33573,Star Wars: Episode IV - A New Hope,"West Chester, Pa",the best lucas & a great movie ,10.0,8.7,Action
33574,Star Wars: Episode IV - A New Hope,Pa.,not just a film an inspiration ,10.0,8.7,Action
33575,Star Wars: Episode IV - A New Hope,"Chapel Hill, NC",for my generation impossible to overrate ,10.0,8.7,Action
33576,Star Wars: Episode IV - A New Hope,Alabama,the best george lucas film ever ,8.7,8.7,Action
33577,Star Wars: Episode IV - A New Hope,Chicago Il,the real king of the box office ,10.0,8.7,Action
33578,Star Wars: Episode IV - A New Hope,"Athens, Greece",the fairytale of a generation ,9.0,8.7,Action
33579,Star Wars: Episode IV - A New Hope,"VACAVILLE, CA, USA",great science fiction movie with great special effect ,10.0,8.7,Action
33580,Star Wars: Episode IV - A New Hope,"Stevens Point, Wisconsin",movie of the millennium ,10.0,8.7,Action
33581,Star Wars: Episode IV - A New Hope,"Utah, USA",fabulous ,10.0,8.7,Action
33582,Star Wars: Episode IV - A New Hope,Southern California,may it live forever ,8.7,8.7,Action
33583,Star Wars: Episode IV - A New Hope,United States,yowsah ,8.7,8.7,Action
33584,Star Wars: Episode IV - A New Hope,Central Texas hill country,what make this movie so great ,10.0,8.7,Action
33585,Star Wars: Episode IV - A New Hope,"Chicago, Illinois",the movie that start everything ,8.7,8.7,Action
33586,Star Wars: Episode IV - A New Hope,"Boston, MA",the movie that start it all ,10.0,8.7,Action
33587,Star Wars: Episode IV - A New Hope,"Amherst, MA",not too shabby ,10.0,8.7,Action
33588,Star Wars: Episode IV - A New Hope,michigan,quite over - rat ,8.7,8.7,Action
33589,Star Wars: Episode IV - A New Hope,New York,overrated and boring ,8.7,8.7,Action
33590,Star Wars: Episode IV - A New Hope,"Spring, TX","for those who have not see or do not like this film i must say ... ""you do not know jack s**t about storytelling if you hat this(these ) film(s ) "" ",10.0,8.7,Action
33591,Star Wars: Episode IV - A New Hope,Netherlands,classic ,10.0,8.7,Action
33592,Star Wars: Episode IV - A New Hope,"Peru, Indiana",there be a god and his name be george lucas ,8.7,8.7,Action
33593,Star Wars: Episode IV - A New Hope,"Tennessee, USA",you have see it you know how good it be ... ,8.7,8.7,Action
33594,Star Wars: Episode IV - A New Hope,norfolk va,perfect 10 ' nuff say :) ,10.0,8.7,Action
33595,Star Wars: Episode IV - A New Hope,"Portimão, Portugal",it be great ... a long long time ago ,8.7,8.7,Action
33596,Star Wars: Episode IV - A New Hope,"Sacramento, CA",* * * * * out of * * * * * ,8.7,8.7,Action
33597,Star Wars: Episode IV - A New Hope,"Ashton-in-Makerfield, Wigan, Greater Manchester, England",it be a good film ,9.0,8.7,Action
33598,Star Wars: Episode IV - A New Hope,"ontario, canada",a classic ,8.7,8.7,Action
33599,Star Wars: Episode IV - A New Hope,"Las Vegas, NV",one of my favorite all - time film ,9.0,8.7,Action
33600,Star Wars: Episode IV - A New Hope,"Santa Rosa, CA, USA",perhaps the great movie ever .... ,8.7,8.7,Action
33601,Star Wars: Episode IV - A New Hope,USA,flashback to 1977 ... ,10.0,8.7,Action
33602,Star Wars: Episode IV - A New Hope,Pennsylvania,cinematic masterpiece ,8.7,8.7,Action
33603,Star Wars: Episode IV - A New Hope,usa,quite simply the great ,8.7,8.7,Action
33604,Star Wars: Episode IV - A New Hope,"Houston, TX",easily the great movie of all - time ,10.0,8.7,Action
33605,Star Wars: Episode IV - A New Hope,Pennsylvania,one of the best movie ever make ,8.7,8.7,Action
33606,Star Wars: Episode IV - A New Hope,"Columbus, Oh",love it ,10.0,8.7,Action
33607,Star Wars: Episode IV - A New Hope,"Athens, Greece",classic ,10.0,8.7,Action
33608,Star Wars: Episode IV - A New Hope,"Manchester, England",this be the great movie ever make ,10.0,8.7,Action
33609,Star Wars: Episode IV - A New Hope,Planet Thra,"a classic,but do not compare to others ",8.7,8.7,Action
33610,Star Wars: Episode IV - A New Hope,"New Jersey, America",what can i say ,10.0,8.7,Action
33611,Star Wars: Episode IV - A New Hope,Sweden,the best film ever ,10.0,8.7,Action
33612,Star Wars: Episode IV - A New Hope,"grimstad, Norway",the great ( together with the rest of course ) ,10.0,8.7,Action
33613,Star Wars: Episode IV - A New Hope,"Austin, TX","lucas go soft with his "" special edition "" ",10.0,8.7,Action
33614,Star Wars: Episode IV - A New Hope,"Gothenburg, Sweden",the best movie ever make ,10.0,8.7,Action
33615,Star Wars: Episode IV - A New Hope,"Grand Rapids, MI",best sci - fi movie i have ever see ,10.0,8.7,Action
33616,Star Wars: Episode IV - A New Hope,"Glasgow, Scotland",rewatched ... ,8.7,8.7,Action
33617,Star Wars: Episode IV - A New Hope,UNKNOWN,a brilliant movie ,10.0,8.7,Action
33618,Star Wars: Episode IV - A New Hope,"Payson, Utah",this be cinema at it ' fine ,8.7,8.7,Action
33619,Star Wars: Episode IV - A New Hope,"Trinidad & Tobago, West Indies",all the element of a good adventure ,10.0,8.7,Action
33620,Star Wars: Episode IV - A New Hope,"Ardmore, PA",an adventure for all time ,10.0,8.7,Action
33621,Star Wars: Episode IV - A New Hope,"Christchurch, New Zealand",an epic far ahead of its time ,10.0,8.7,Action
33622,Star Wars: Episode IV - A New Hope,usa,star war be the scifi movie ,10.0,8.7,Action
33623,Star Wars: Episode IV - A New Hope,Albany NY,god where can you begin ,8.7,8.7,Action
33624,Star Wars: Episode IV - A New Hope,"Frankfurt/Main, Germany",the best ever ,10.0,8.7,Action
33625,Star Wars: Episode IV - A New Hope,"Gainesville, Florida",the most amazing film of all time ,10.0,8.7,Action
33626,Star Wars: Episode IV - A New Hope,"Summerville, SC",star war :   episode iv- a new hope ,10.0,8.7,Action
33627,Star Wars: Episode IV - A New Hope,"Oklahoma, USA",the fight of good and evil the legend that start it all ,10.0,8.7,Action
33628,Star Wars: Episode IV - A New Hope,"Edmonton, Canada",a fantasy that can improve reality ,10.0,8.7,Action
33629,Star Wars: Episode IV - A New Hope,Oklahoma,one of the best movie ever ,10.0,8.7,Action
33630,Star Wars: Episode IV - A New Hope,UNKNOWN,i know there be more the first time i watch it ,10.0,8.7,Action
33631,Star Wars: Episode IV - A New Hope,UNKNOWN,it may not be the best but it be a good movie .... ,8.7,8.7,Action
33632,Star Wars: Episode IV - A New Hope,"Smarje pri Jelsah, Slovenia",the best film ever make ,10.0,8.7,Action
33633,Star Wars: Episode IV - A New Hope,"Hamilton, Ontario, Canada",what every movie should aspire to ,10.0,8.7,Action
33634,Star Wars: Episode IV - A New Hope,"Sydney, Australia",it ' all in the music ,8.7,8.7,Action
33635,Star Wars: Episode IV - A New Hope,UNKNOWN,still one of the great adventure ,10.0,8.7,Action
33636,Star Wars: Episode IV - A New Hope,"Portland, OR",what else can be say ,10.0,8.7,Action
33637,Star Wars: Episode IV - A New Hope,UNKNOWN,still great fun to watch after all these year ,10.0,8.7,Action
33638,Star Wars: Episode IV - A New Hope,"Kävlinge, Sweden",great filmclassic of all time .... ,10.0,8.7,Action
33639,Star Wars: Episode IV - A New Hope,"Auke Bay, Alaska",definitive sci - fi film ,8.7,8.7,Action
33640,Star Wars: Episode IV - A New Hope,Carol Stream,one of best sci - fi movie ever make ,10.0,8.7,Action
33641,Star Wars: Episode IV - A New Hope,Philadelphia,best movie ever ,10.0,8.7,Action
33642,Star Wars: Episode IV - A New Hope,"Athens, Ohio",the original version be the best of them all ,8.7,8.7,Action
33643,Star Wars: Episode IV - A New Hope,"Wellington, New Zealand",simply one of the best ,9.0,8.7,Action
33644,Star Wars: Episode IV - A New Hope,Ontario,amazing ,10.0,8.7,Action
33645,Star Wars: Episode IV - A New Hope,UNKNOWN,a timeless classic ,10.0,8.7,Action
33646,Star Wars: Episode IV - A New Hope,"runka runka, golbög city",great ,8.7,8.7,Action
33647,Star Wars: Episode IV - A New Hope,Norway,magic ... ,10.0,8.7,Action
33648,Star Wars: Episode IV - A New Hope,"La Palma, CA",one of the greatest movie to ever be show on the screen ,10.0,8.7,Action
33649,Star Wars: Episode IV - A New Hope,"Hastings, Nebraska",timeless sci - fi classic ... ,8.7,8.7,Action
33650,Star Wars: Episode IV - A New Hope,NYC,modern mythology ,10.0,8.7,Action
33651,Star Wars: Episode IV - A New Hope,"Aix en Provence, France",a move saga ,9.0,8.7,Action
33652,Star Wars: Episode IV - A New Hope,"Madison, WI",a film that define a generation ,10.0,8.7,Action
33653,Star Wars: Episode IV - A New Hope,"Richmond, CA",' the force be strong with this one ' ,10.0,8.7,Action
33654,Star Wars: Episode IV - A New Hope,"Orange County, USA",escape reality ,10.0,8.7,Action
33655,Star Wars: Episode IV - A New Hope,"Lisle, IL",# 17 movie of all time accord to me ,10.0,8.7,Action
33656,Star Wars: Episode IV - A New Hope,"Illinois, USA",great movie in the world ,10.0,8.7,Action
33657,Star Wars: Episode IV - A New Hope,UNKNOWN,the adventure of a lifetime ,10.0,8.7,Action
33658,Star Wars: Episode IV - A New Hope,Mo.,the first of the mega - summer blockbuster blow - out and one of the best ,8.7,8.7,Action
33659,Star Wars: Episode IV - A New Hope,"Jacksonville, FL",good guy wear white bad guy wear black ... ,8.7,8.7,Action
33660,Star Wars: Episode IV - A New Hope,"Toronto, Canada",darth vader nearly make me soil myself - my first film ever 1977 ,9.0,8.7,Action
33661,Star Wars: Episode IV - A New Hope,"Monterrey, Mexico",the best science - fiction movie ever made- a classic ,10.0,8.7,Action
33662,Star Wars: Episode IV - A New Hope,Leicester England,only the best film ever ,10.0,8.7,Action
33663,Star Wars: Episode IV - A New Hope,"Toronto, Ontario, Canada",may the force be with you ~ star war : the first film of the best triolgy ever made ,10.0,8.7,Action
33664,Star Wars: Episode IV - A New Hope,Cape Coma FLa,use the force luke ,10.0,8.7,Action
33665,Star Wars: Episode IV - A New Hope,USA,the greatest movie ever make ,10.0,8.7,Action
33666,Star Wars: Episode IV - A New Hope,UNKNOWN,what the silver screen be make for ,8.7,8.7,Action
33667,Star Wars: Episode IV - A New Hope,"Spring, TX",if george lucas be to have die when he be a kid we would not have experience sheer imagination ,10.0,8.7,Action
33668,Star Wars: Episode IV - A New Hope,UNKNOWN,"the modern "" odyssey "" ",8.7,8.7,Action
33669,Star Wars: Episode IV - A New Hope,Oregon,well i certainly enjoy it ,10.0,8.7,Action
33670,Star Wars: Episode IV - A New Hope,"Lexington, KY",the great film of all time ' nuff say ,8.7,8.7,Action
33671,Star Wars: Episode IV - A New Hope,"Salt Lake City, Utah",to all the nay - sayers ,10.0,8.7,Action
33672,Star Wars: Episode IV - A New Hope,"Honolulu, USA",epic great special effect reknown but award - win ,8.7,8.7,Action
33673,Star Wars: Episode IV - A New Hope,UNKNOWN,the beginning of the greatest saga ,10.0,8.7,Action
33674,Star Wars: Episode IV - A New Hope,"Lincoln, NE",second best sci - fi movie ,9.0,8.7,Action
33675,Star Wars: Episode IV - A New Hope,United States,like they say - if you have to ask then you will never get it ,10.0,8.7,Action
33676,Star Wars: Episode IV - A New Hope,"Aylesbury, England",it ' not just one film ,8.7,8.7,Action
33677,Star Wars: Episode IV - A New Hope,USA,a modern myth that can not be beat ,10.0,8.7,Action
33678,Star Wars: Episode IV - A New Hope,"Mtl, qc",one of the most enjoyable ,8.7,8.7,Action
33679,Star Wars: Episode IV - A New Hope,"Abilene, TX",one of my favorite movie ,8.7,8.7,Action
33680,Star Wars: Episode IV - A New Hope,Coruscant,bow down everyone   this be it ,10.0,8.7,Action
33681,Star Wars: Episode IV - A New Hope,"Bloomington, IN",the best 3 movie ever ,10.0,8.7,Action
33682,Star Wars: Episode IV - A New Hope,"Gainesville, FL",the best there be and ever will be .... ,10.0,8.7,Action
33683,Star Wars: Episode IV - A New Hope,"Moreno Valley, CA",the movie that change the standard of film - make forever ,10.0,8.7,Action
33684,Star Wars: Episode IV - A New Hope,"London, England",this be not about a movie it ' about a way of life ,10.0,8.7,Action
33685,Star Wars: Episode IV - A New Hope,"Rotterdam, The Netherlands",whether or not you like sci - fi....you must see this ,10.0,8.7,Action
33686,Star Wars: Episode IV - A New Hope,"Houston, TX",if you have not see star war .... go now to the video store ,8.7,8.7,Action
33687,Star Wars: Episode IV - A New Hope,"Carlingford, Australia",a classic ... but   it ' only a movie ,8.7,8.7,Action
33688,Star Wars: Episode IV - A New Hope,Camp Crystal Lake,why ,8.7,8.7,Action
33689,Star Wars: Episode IV - A New Hope,St Louis MO,what i find interesting about star war ,10.0,8.7,Action
33690,Star Wars: Episode IV - A New Hope,USA,the best there be   the best there be the best there ever will be ,10.0,8.7,Action
33691,Star Wars: Episode IV - A New Hope,"Invercargill, New Zealand",great!great!great ,10.0,8.7,Action
33692,Star Wars: Episode IV - A New Hope,Milford NH,above the rest ,10.0,8.7,Action
33693,Star Wars: Episode IV - A New Hope,New Mexico,one of the best film ,10.0,8.7,Action
33694,Star Wars: Episode IV - A New Hope,"Montevideo, Uruguay",a movie that make history ,10.0,8.7,Action
33695,Star Wars: Episode IV - A New Hope,"Gatineau, Québec, Canada",the best of all ,10.0,8.7,Action
33696,Star Wars: Episode IV - A New Hope,New Jersey,one of the only movie too appeal too all sens and people ,10.0,8.7,Action
33697,Star Wars: Episode IV - A New Hope,USA,""" the "" best movie ever make ... for all age ",8.7,8.7,Action
33698,Star Wars: Episode IV - A New Hope,"Indianapolis, Indiana",love it ,10.0,8.7,Action
